date,label,reason,expectedDirection,close,dayChangePct,trendScorePct,resonance,volatilityMultiple,volumeMultiple,middleDeviationRate,middleDeviationAtr,middlePositionPct,maDeviationRate,maDeviationAtr,maPositionPct,horizon,futureReturnPct,maxUpPct,maxDownPct
2024-06-07,波动爆发,波动倍率 1.37x,0,69423.5,-2.3816,3.2693,up:4/4,1.3691,0.9827,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,1,0.1224,0.5206,-0.4249
2024-06-07,波动爆发,波动倍率 1.37x,0,69423.5,-2.3816,3.2693,up:4/4,1.3691,0.9827,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,3,-4.6009,1.097,-5.0605
2024-06-07,波动爆发,波动倍率 1.37x,0,69423.5,-2.3816,3.2693,up:4/4,1.3691,0.9827,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,5,-4.2542,1.097,-5.0605
2024-06-07,波动爆发,波动倍率 1.37x,0,69423.5,-2.3816,3.2693,up:4/4,1.3691,0.9827,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,10,-6.8058,1.097,-7.5846
2024-06-07,背离,共振向上，当日涨跌 -2.38%,0,69423.5,-2.3816,3.2693,up:4/4,1.3691,0.9827,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,1,0.1224,0.5206,-0.4249
2024-06-07,背离,共振向上，当日涨跌 -2.38%,0,69423.5,-2.3816,3.2693,up:4/4,1.3691,0.9827,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,3,-4.6009,1.097,-5.0605
2024-06-07,背离,共振向上，当日涨跌 -2.38%,0,69423.5,-2.3816,3.2693,up:4/4,1.3691,0.9827,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,5,-4.2542,1.097,-5.0605
2024-06-07,背离,共振向上，当日涨跌 -2.38%,0,69423.5,-2.3816,3.2693,up:4/4,1.3691,0.9827,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,10,-6.8058,1.097,-7.5846
2024-06-08,弱趋势,共振 3/4，趋势动能 2.62%,0,69508.5,0.1223,2.6156,up:3/4,0.3232,0.3031,0.7567,0.257,41.8449,32.0902,8.3153,69.1135,1,0.7773,0.9734,-0.5402
2024-06-08,弱趋势,共振 3/4，趋势动能 2.62%,0,69508.5,0.1223,2.6156,up:3/4,0.3232,0.3031,0.7567,0.257,41.8449,32.0902,8.3153,69.1135,3,0.3338,0.9734,-5.1766
2024-06-08,弱趋势,共振 3/4，趋势动能 2.62%,0,69508.5,0.1223,2.6156,up:3/4,0.3232,0.3031,0.7567,0.257,41.8449,32.0902,8.3153,69.1135,5,-4.4828,0.9734,-5.1766
2024-06-08,弱趋势,共振 3/4，趋势动能 2.62%,0,69508.5,0.1223,2.6156,up:3/4,0.3232,0.3031,0.7567,0.257,41.8449,32.0902,8.3153,69.1135,10,-6.5799,0.9734,-7.8933
2024-06-09,强趋势↑,共振 4/4，趋势动能 3.84%,1,70048.8,0.7775,3.8387,up:4/4,0.5365,0.4989,1.2789,0.4511,44.6285,32.6828,8.7995,72.6088,1,-5.4525,0.1088,-5.908
2024-06-09,强趋势↑,共振 4/4，趋势动能 3.84%,1,70048.8,0.7775,3.8387,up:4/4,0.5365,0.4989,1.2789,0.4511,44.6285,32.6828,8.7995,72.6088,3,-5.1089,0.1088,-5.908
2024-06-09,强趋势↑,共振 4/4，趋势动能 3.84%,1,70048.8,0.7775,3.8387,up:4/4,0.5365,0.4989,1.2789,0.4511,44.6285,32.6828,8.7995,72.6088,5,-5.313,0.1088,-7.1133
2024-06-09,强趋势↑,共振 4/4，趋势动能 3.84%,1,70048.8,0.7775,3.8387,up:4/4,0.5365,0.4989,1.2789,0.4511,44.6285,32.6828,8.7995,72.6088,10,-7.4522,0.1088,-8.6037
2024-06-10,弱趋势,共振 3/4，趋势动能 -2.53%,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,1,5.3014,5.7352,-0.1063
2024-06-10,弱趋势,共振 3/4，趋势动能 -2.53%,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,3,0.2464,5.7352,-0.1063
2024-06-10,弱趋势,共振 3/4，趋势动能 -2.53%,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,5,0.7169,5.7352,-1.7566
2024-06-10,弱趋势,共振 3/4，趋势动能 -2.53%,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,10,-3.7788,5.7352,-4.3325
2024-06-10,波动爆发,波动倍率 1.99x,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,1,5.3014,5.7352,-0.1063
2024-06-10,波动爆发,波动倍率 1.99x,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,3,0.2464,5.7352,-0.1063
2024-06-10,波动爆发,波动倍率 1.99x,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,5,0.7169,5.7352,-1.7566
2024-06-10,波动爆发,波动倍率 1.99x,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,10,-3.7788,5.7352,-4.3325
2024-06-10,放量,量能倍率 1.62x,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,1,5.3014,5.7352,-0.1063
2024-06-10,放量,量能倍率 1.62x,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,3,0.2464,5.7352,-0.1063
2024-06-10,放量,量能倍率 1.62x,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,5,0.7169,5.7352,-1.7566
2024-06-10,放量,量能倍率 1.62x,0,66229.4,-5.4523,-2.5321,down:3/4,1.9863,1.6164,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,10,-3.7788,5.7352,-4.3325
2024-06-11,弱趋势,共振 2/4，趋势动能 1.54%,0,69740.5,5.3014,1.5413,mixed:2/4,1.722,1.3374,1.123,0.3447,43.1028,31.2956,7.3992,62.5,1,-4.6894,0.2149,-4.9301
2024-06-11,弱趋势,共振 2/4，趋势动能 1.54%,0,69740.5,5.3014,1.5413,mixed:2/4,1.722,1.3374,1.123,0.3447,43.1028,31.2956,7.3992,62.5,3,-4.8944,0.2149,-6.7027
2024-06-11,弱趋势,共振 2/4，趋势动能 1.54%,0,69740.5,5.3014,1.5413,mixed:2/4,1.722,1.3374,1.123,0.3447,43.1028,31.2956,7.3992,62.5,5,-6.2735,0.2149,-6.7027
2024-06-11,弱趋势,共振 2/4，趋势动能 1.54%,0,69740.5,5.3014,1.5413,mixed:2/4,1.722,1.3374,1.123,0.3447,43.1028,31.2956,7.3992,62.5,10,-7.7889,0.2149,-9.1489
2024-06-11,波动爆发,波动倍率 1.72x,0,69740.5,5.3014,1.5413,mixed:2/4,1.722,1.3374,1.123,0.3447,43.1028,31.2956,7.3992,62.5,1,-4.6894,0.2149,-4.9301
2024-06-11,波动爆发,波动倍率 1.72x,0,69740.5,5.3014,1.5413,mixed:2/4,1.722,1.3374,1.123,0.3447,43.1028,31.2956,7.3992,62.5,3,-4.8944,0.2149,-6.7027
2024-06-11,波动爆发,波动倍率 1.72x,0,69740.5,5.3014,1.5413,mixed:2/4,1.722,1.3374,1.123,0.3447,43.1028,31.2956,7.3992,62.5,5,-6.2735,0.2149,-6.7027
2024-06-11,波动爆发,波动倍率 1.72x,0,69740.5,5.3014,1.5413,mixed:2/4,1.722,1.3374,1.123,0.3447,43.1028,31.2956,7.3992,62.5,10,-7.7889,0.2149,-9.1489
2024-06-12,弱趋势,共振 3/4，趋势动能 -2.16%,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,1,-0.1166,1.365,-0.3119
2024-06-12,弱趋势,共振 3/4，趋势动能 -2.16%,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,3,0.3522,1.365,-2.1124
2024-06-12,弱趋势,共振 3/4，趋势动能 -2.16%,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,5,-2.665,1.365,-3.4784
2024-06-12,弱趋势,共振 3/4，趋势动能 -2.16%,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,10,-3.5604,1.365,-4.6789
2024-06-12,波动爆发,波动倍率 1.53x,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,1,-0.1166,1.365,-0.3119
2024-06-12,波动爆发,波动倍率 1.53x,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,3,0.3522,1.365,-2.1124
2024-06-12,波动爆发,波动倍率 1.53x,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,5,-2.665,1.365,-3.4784
2024-06-12,波动爆发,波动倍率 1.53x,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,10,-3.5604,1.365,-4.6789
2024-06-12,放量,量能倍率 1.85x,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,1,-0.1166,1.365,-0.3119
2024-06-12,放量,量能倍率 1.85x,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,3,0.3522,1.365,-2.1124
2024-06-12,放量,量能倍率 1.85x,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,5,-2.665,1.365,-3.4784
2024-06-12,放量,量能倍率 1.85x,0,66470.1,-4.6895,-2.1646,down:3/4,1.5318,1.8536,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,10,-3.5604,1.365,-4.6789
2024-06-13,弱趋势,共振 3/4，趋势动能 -2.50%,0,66392.6,-0.1167,-2.4985,down:3/4,0.4943,0.8743,-3.7314,-1.1413,21.7858,24.3463,5.7653,50.7045,1,-0.0987,0.3976,-1.9981
2024-06-13,弱趋势,共振 3/4，趋势动能 -2.50%,0,66392.6,-0.1167,-2.4985,down:3/4,0.4943,0.8743,-3.7314,-1.1413,21.7858,24.3463,5.7653,50.7045,3,-1.5473,0.8968,-1.9981
2024-06-13,弱趋势,共振 3/4，趋势动能 -2.50%,0,66392.6,-0.1167,-2.4985,down:3/4,0.4943,0.8743,-3.7314,-1.1413,21.7858,24.3463,5.7653,50.7045,5,-2.1956,1.3968,-3.5706
2024-06-13,弱趋势,共振 3/4，趋势动能 -2.50%,0,66392.6,-0.1167,-2.4985,down:3/4,0.4943,0.8743,-3.7314,-1.1413,21.7858,24.3463,5.7653,50.7045,10,-8.3436,1.3968,-8.7248
2024-06-14,弱趋势,共振 3/4，趋势动能 -2.96%,0,66327.1,-0.0988,-2.9557,down:3/4,0.7206,0.9129,-3.2341,-1.0043,23.7517,23.9022,5.7967,50.9318,1,0.5685,0.6886,-0.7041
2024-06-14,弱趋势,共振 3/4，趋势动能 -2.96%,0,66327.1,-0.0988,-2.9557,down:3/4,0.7206,0.9129,-3.2341,-1.0043,23.7517,23.9022,5.7967,50.9318,3,-2.4551,1.497,-3.2703
2024-06-14,弱趋势,共振 3/4，趋势动能 -2.96%,0,66327.1,-0.0988,-2.9557,down:3/4,0.7206,0.9129,-3.2341,-1.0043,23.7517,23.9022,5.7967,50.9318,5,-2.2593,1.497,-3.4754
2024-06-14,弱趋势,共振 3/4，趋势动能 -2.96%,0,66327.1,-0.0988,-2.9557,down:3/4,0.7206,0.9129,-3.2341,-1.0043,23.7517,23.9022,5.7967,50.9318,10,-6.7959,1.497,-12.0254
2024-06-15,弱趋势,共振 3/4，趋势动能 -2.55%,0,66704.2,0.5682,-2.5539,down:3/4,0.4366,0.3603,-2.6839,-0.8696,25.6842,24.2807,6.1599,53.5531,1,-2.0072,0.4255,-2.3658
2024-06-15,弱趋势,共振 3/4，趋势动能 -2.55%,0,66704.2,0.5682,-2.5539,down:3/4,0.4366,0.3603,-2.6839,-0.8696,25.6842,24.2807,6.1599,53.5531,3,-2.6525,0.9232,-4.021
2024-06-15,弱趋势,共振 3/4，趋势动能 -2.55%,0,66704.2,0.5682,-2.5539,down:3/4,0.4366,0.3603,-2.6839,-0.8696,25.6842,24.2807,6.1599,53.5531,5,-4.4637,0.9232,-5.0135
2024-06-15,弱趋势,共振 3/4，趋势动能 -2.55%,0,66704.2,0.5682,-2.5539,down:3/4,0.4366,0.3603,-2.6839,-0.8696,25.6842,24.2807,6.1599,53.5531,10,-7.8319,0.9232,-12.5227
2024-06-16,强趋势↓,共振 3/4，趋势动能 -5.07%,-1,65365.3,-2.0071,-5.0705,down:3/4,0.8877,0.9268,-4.6373,-1.5154,16.4198,21.4834,5.511,48.8689,1,-1.0198,2.9904,-1.847
2024-06-16,强趋势↓,共振 3/4，趋势动能 -5.07%,-1,65365.3,-2.0071,-5.0705,down:3/4,0.8877,0.9268,-4.6373,-1.5154,16.4198,21.4834,5.511,48.8689,3,-0.8211,2.9904,-2.0551
2024-06-16,强趋势↓,共振 3/4，趋势动能 -5.07%,-1,65365.3,-2.0071,-5.0705,down:3/4,0.8877,0.9268,-4.6373,-1.5154,16.4198,21.4834,5.511,48.8689,5,-1.6168,2.9904,-3.0678
2024-06-16,强趋势↓,共振 3/4，趋势动能 -5.07%,-1,65365.3,-2.0071,-5.0705,down:3/4,0.8877,0.9268,-4.6373,-1.5154,16.4198,21.4834,5.511,48.8689,10,-5.7879,2.9904,-10.7309
2024-06-17,强趋势↓,共振 4/4，趋势动能 -6.75%,-1,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,1,0.3651,1.5928,-1.0459
2024-06-17,强趋势↓,共振 4/4，趋势动能 -6.75%,-1,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,3,-1.5023,2.761,-2.0691
2024-06-17,强趋势↓,共振 4/4，趋势动能 -6.75%,-1,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,5,-0.92,2.761,-2.0691
2024-06-17,强趋势↓,共振 4/4，趋势动能 -6.75%,-1,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,10,-5.6259,2.761,-9.8112
2024-06-17,波动爆发,波动倍率 1.45x,0,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,1,0.3651,1.5928,-1.0459
2024-06-17,波动爆发,波动倍率 1.45x,0,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,3,-1.5023,2.761,-2.0691
2024-06-17,波动爆发,波动倍率 1.45x,0,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,5,-0.92,2.761,-2.0691
2024-06-17,波动爆发,波动倍率 1.45x,0,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,10,-5.6259,2.761,-9.8112
2024-06-17,放量,量能倍率 2.12x,0,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,1,0.3651,1.5928,-1.0459
2024-06-17,放量,量能倍率 2.12x,0,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,3,-1.5023,2.761,-2.0691
2024-06-17,放量,量能倍率 2.12x,0,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,5,-0.92,2.761,-2.0691
2024-06-17,放量,量能倍率 2.12x,0,64698.7,-1.0197,-6.7494,down:4/4,1.4548,2.1165,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,10,-5.6259,2.761,-9.8112
2024-06-18,强趋势↓,共振 4/4，趋势动能 -4.34%,-1,64934.9,0.3634,-4.3385,down:4/4,0.7977,1.0597,-4.5382,-1.4423,17.4677,20.1036,5.0785,45.7466,1,-0.1637,2.3872,-0.4908
2024-06-18,强趋势↓,共振 4/4，趋势动能 -4.34%,-1,64934.9,0.3634,-4.3385,down:4/4,0.7977,1.0597,-4.5382,-1.4423,17.4677,20.1036,5.0785,45.7466,3,-0.9647,2.3872,-2.4254
2024-06-18,强趋势↓,共振 4/4，趋势动能 -4.34%,-1,64934.9,0.3634,-4.3385,down:4/4,0.7977,1.0597,-4.5382,-1.4423,17.4677,20.1036,5.0785,45.7466,5,-6.286,2.3872,-6.6758
2024-06-18,强趋势↓,共振 4/4，趋势动能 -4.34%,-1,64934.9,0.3634,-4.3385,down:4/4,0.7977,1.0597,-4.5382,-1.4423,17.4677,20.1036,5.0785,45.7466,10,-5.8827,2.3872,-10.1392
2024-06-19,强趋势↓,共振 4/4，趋势动能 -6.76%,-1,64828.6,-0.1635,-6.7642,down:4/4,0.8812,1.1209,-4.6944,-1.5056,16.5595,19.6168,5.0129,45.2735,1,-1.6997,0.6238,-2.2654
2024-06-19,强趋势↓,共振 4/4，趋势动能 -6.76%,-1,64828.6,-0.1635,-6.7642,down:4/4,0.8812,1.1209,-4.6944,-1.5056,16.5595,19.6168,5.0129,45.2735,3,-1.1185,0.6238,-2.2654
2024-06-19,强趋势↓,共振 4/4，趋势动能 -6.76%,-1,64828.6,-0.1635,-6.7642,down:4/4,0.8812,1.1209,-4.6944,-1.5056,16.5595,19.6168,5.0129,45.2735,5,-4.6415,0.6238,-9.9919
2024-06-19,强趋势↓,共振 4/4，趋势动能 -6.76%,-1,64828.6,-0.1635,-6.7642,down:4/4,0.8812,1.1209,-4.6944,-1.5056,16.5595,19.6168,5.0129,45.2735,10,-4.7951,0.6238,-9.9919
2024-06-20,强趋势↓,共振 4/4，趋势动能 -5.65%,-1,63726.7,-1.6999,-5.6483,down:4/4,0.8906,1.2486,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,1,0.913,1.2759,-0.4204
2024-06-20,强趋势↓,共振 4/4，趋势动能 -5.65%,-1,63726.7,-1.6999,-5.6483,down:4/4,0.8906,1.2486,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,3,-4.5093,1.2759,-4.9064
2024-06-20,强趋势↓,共振 4/4，趋势动能 -5.65%,-1,63726.7,-1.6999,-5.6483,down:4/4,0.8906,1.2486,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,5,-3.5255,1.2759,-8.4356
2024-06-20,强趋势↓,共振 4/4，趋势动能 -5.65%,-1,63726.7,-1.6999,-5.6483,down:4/4,0.8906,1.2486,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,10,-0.9421,1.2759,-8.4356
2024-06-20,过冷,中值位置 11%，MA位置 41%,1,63726.7,-1.6999,-5.6483,down:4/4,0.8906,1.2486,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,1,0.913,1.2759,-0.4204
2024-06-20,过冷,中值位置 11%，MA位置 41%,1,63726.7,-1.6999,-5.6483,down:4/4,0.8906,1.2486,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,3,-4.5093,1.2759,-4.9064
2024-06-20,过冷,中值位置 11%，MA位置 41%,1,63726.7,-1.6999,-5.6483,down:4/4,0.8906,1.2486,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,5,-3.5255,1.2759,-8.4356
2024-06-20,过冷,中值位置 11%，MA位置 41%,1,63726.7,-1.6999,-5.6483,down:4/4,0.8906,1.2486,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,10,-0.9421,1.2759,-8.4356
2024-06-21,强趋势↓,共振 4/4，趋势动能 -4.94%,-1,64308.5,0.9131,-4.9443,down:4/4,0.5325,0.5042,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,1,-0.3188,0.3438,-0.3707
2024-06-21,强趋势↓,共振 4/4，趋势动能 -4.94%,-1,64308.5,0.9131,-4.9443,down:4/4,0.5325,0.5042,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,3,-3.8703,0.3438,-9.2639
2024-06-21,强趋势↓,共振 4/4，趋势动能 -4.94%,-1,64308.5,0.9131,-4.9443,down:4/4,0.5325,0.5042,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,5,-4.2397,0.3438,-9.2639
2024-06-21,强趋势↓,共振 4/4，趋势动能 -4.94%,-1,64308.5,0.9131,-4.9443,down:4/4,0.5325,0.5042,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,10,-3.6544,0.3438,-9.2639
2024-06-21,过冷,中值位置 14%，MA位置 44%,1,64308.5,0.9131,-4.9443,down:4/4,0.5325,0.5042,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,1,-0.3188,0.3438,-0.3707
2024-06-21,过冷,中值位置 14%，MA位置 44%,1,64308.5,0.9131,-4.9443,down:4/4,0.5325,0.5042,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,3,-3.8703,0.3438,-9.2639
2024-06-21,过冷,中值位置 14%，MA位置 44%,1,64308.5,0.9131,-4.9443,down:4/4,0.5325,0.5042,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,5,-4.2397,0.3438,-9.2639
2024-06-21,过冷,中值位置 14%，MA位置 44%,1,64308.5,0.9131,-4.9443,down:4/4,0.5325,0.5042,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,10,-3.6544,0.3438,-9.2639
2024-06-22,强趋势↓,共振 4/4，趋势动能 -5.67%,-1,64103.5,-0.3188,-5.6694,down:4/4,0.2396,0.2273,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,1,-5.0705,0.1449,-5.4654
2024-06-22,强趋势↓,共振 4/4，趋势动能 -5.67%,-1,64103.5,-0.3188,-5.6694,down:4/4,0.2396,0.2273,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,3,-4.0926,0.1449,-8.9738
2024-06-22,强趋势↓,共振 4/4，趋势动能 -5.67%,-1,64103.5,-0.3188,-5.6694,down:4/4,0.2396,0.2273,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,5,-4.7497,0.1449,-8.9738
2024-06-22,强趋势↓,共振 4/4，趋势动能 -5.67%,-1,64103.5,-0.3188,-5.6694,down:4/4,0.2396,0.2273,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,10,-6.1095,0.1449,-8.9738
2024-06-22,过冷,中值位置 11%，MA位置 45%,1,64103.5,-0.3188,-5.6694,down:4/4,0.2396,0.2273,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,1,-5.0705,0.1449,-5.4654
2024-06-22,过冷,中值位置 11%，MA位置 45%,1,64103.5,-0.3188,-5.6694,down:4/4,0.2396,0.2273,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,3,-4.0926,0.1449,-8.9738
2024-06-22,过冷,中值位置 11%，MA位置 45%,1,64103.5,-0.3188,-5.6694,down:4/4,0.2396,0.2273,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,5,-4.7497,0.1449,-8.9738
2024-06-22,过冷,中值位置 11%，MA位置 45%,1,64103.5,-0.3188,-5.6694,down:4/4,0.2396,0.2273,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,10,-6.1095,0.1449,-8.9738
2024-06-23,强趋势↓,共振 4/4，趋势动能 -9.95%,-1,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,1,1.5883,2.1312,-4.1117
2024-06-23,强趋势↓,共振 4/4，趋势动能 -9.95%,-1,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,3,1.1978,2.6924,-4.1117
2024-06-23,强趋势↓,共振 4/4，趋势动能 -9.95%,-1,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,5,0.4304,2.6924,-4.1117
2024-06-23,强趋势↓,共振 4/4，趋势动能 -9.95%,-1,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,10,-4.4583,4.9511,-6.7295
2024-06-23,过冷,中值位置 0%，MA位置 31%,1,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,1,1.5883,2.1312,-4.1117
2024-06-23,过冷,中值位置 0%，MA位置 31%,1,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,3,1.1978,2.6924,-4.1117
2024-06-23,过冷,中值位置 0%，MA位置 31%,1,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,5,0.4304,2.6924,-4.1117
2024-06-23,过冷,中值位置 0%，MA位置 31%,1,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,10,-4.4583,4.9511,-6.7295
2024-06-23,波动爆发,波动倍率 1.76x,0,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,1,1.5883,2.1312,-4.1117
2024-06-23,波动爆发,波动倍率 1.76x,0,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,3,1.1978,2.6924,-4.1117
2024-06-23,波动爆发,波动倍率 1.76x,0,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,5,0.4304,2.6924,-4.1117
2024-06-23,波动爆发,波动倍率 1.76x,0,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,10,-4.4583,4.9511,-6.7295
2024-06-23,放量,量能倍率 1.64x,0,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,1,1.5883,2.1312,-4.1117
2024-06-23,放量,量能倍率 1.64x,0,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,3,1.1978,2.6924,-4.1117
2024-06-23,放量,量能倍率 1.64x,0,60853.1,-5.0705,-9.9489,down:4/4,1.7648,1.6355,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,5,0.4304,2.6924,-4.1117
